trial_id,scenario,traffic_multiplier,corridor,vehicle_id,vehicle_name,battery_capacity,efficiency,start_soc,time_mode,traffic_level,route_length,greedy_success,greedy_trip_time,greedy_charging_cost,greedy_stops,greedy_distance,greedy_status,cheapest_success,cheapest_trip_time,cheapest_charging_cost,cheapest_stops,cheapest_distance,cheapest_status,fastest_success,fastest_trip_time,fastest_charging_cost,fastest_stops,fastest_distance,fastest_status,smart_success,smart_trip_time,smart_charging_cost,smart_stops,smart_distance,smart_status,ml_smart_success,ml_smart_trip_time,ml_smart_charging_cost,ml_smart_stops,ml_smart_distance,ml_smart_status,ablation_dist_success,ablation_dist_trip_time,ablation_dist_charging_cost,ablation_dist_stops,ablation_dist_distance,ablation_dist_status,ablation_dist_traffic_success,ablation_dist_traffic_trip_time,ablation_dist_traffic_charging_cost,ablation_dist_traffic_stops,ablation_dist_traffic_distance,ablation_dist_traffic_status,ablation_dist_traffic_price_success,ablation_dist_traffic_price_trip_time,ablation_dist_traffic_price_charging_cost,ablation_dist_traffic_price_stops,ablation_dist_traffic_price_distance,ablation_dist_traffic_price_status
598,Normal,1.0,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,87.1,normal,6,285.8,1,296.0,333.0,3.0,324.063639471668,ok,1,291.0,281.0,1.0,285.8577943692712,ok,1,264.0,421.0,2.0,303.60557798762943,ok,1,238.0,365.0,1.0,288.60570719522525,ok,1,238.0,365.0,1.0,288.60570719522525,ok,1,291.0,281.0,1.0,285.8577943692712,ok,1,291.0,281.0,1.0,285.8577943692712,ok,1,291.0,281.0,1.0,285.8577943692712,ok
599,Normal,1.0,Delhi-Jaipur,tata_punch,Tata Punch EV,35.0,6.0,88.0,normal,6,285.8,1,410.0,458.0,6.0,336.23170527569556,ok,1,353.0,378.0,3.0,325.8652099838064,ok,1,306.0,365.0,3.0,297.96806580402756,ok,1,282.0,337.0,2.0,288.66350156449647,ok,1,282.0,337.0,2.0,288.66350156449647,ok,1,282.0,337.0,2.0,288.66350156449647,ok,1,282.0,337.0,2.0,288.66350156449647,ok,1,282.0,337.0,2.0,288.66350156449647,ok
600,Normal,1.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,75.0,normal,5,285.8,1,237.0,143.0,1.0,295.10456423953116,ok,1,299.0,316.0,1.0,285.8577943692712,ok,1,244.0,208.0,1.0,300.7998707924042,ok,1,237.0,423.0,1.0,288.60570719522525,ok,1,237.0,423.0,1.0,288.60570719522525,ok,1,299.0,316.0,1.0,285.8577943692712,ok,1,299.0,316.0,1.0,285.8577943692712,ok,1,299.0,316.0,1.0,285.8577943692712,ok
601,Normal,1.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,82.5,night,7,285.8,1,318.0,361.0,4.0,333.36820371119916,ok,1,290.0,280.0,1.0,285.8577943692712,ok,1,266.0,420.0,2.0,303.60557798762943,ok,1,241.0,368.0,1.0,288.60570719522525,ok,1,241.0,368.0,1.0,288.60570719522525,ok,1,290.0,280.0,1.0,285.8577943692712,ok,1,290.0,280.0,1.0,285.8577943692712,ok,1,290.0,280.0,1.0,285.8577943692712,ok
602,Normal,1.0,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,77.0,normal,2,285.8,1,316.0,462.0,4.0,333.36820371119916,ok,1,306.0,342.0,1.0,285.8577943692712,ok,1,263.0,514.0,2.0,303.60557798762943,ok,1,238.0,454.0,1.0,288.60570719522525,ok,1,238.0,454.0,1.0,288.60570719522525,ok,1,306.0,342.0,1.0,285.8577943692712,ok,1,306.0,342.0,1.0,285.8577943692712,ok,1,306.0,342.0,1.0,285.8577943692712,ok
603,Normal,1.0,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,81.3,peak,4,285.8,1,519.0,788.0,7.0,336.4674410982821,ok,1,509.0,696.0,4.0,326.10094580639293,ok,1,452.0,712.0,4.0,303.89910817948714,ok,1,462.0,706.0,4.0,310.74934650436103,ok,1,462.0,706.0,4.0,310.74934650436103,ok,1,455.0,663.0,3.0,307.94363930913573,ok,1,462.0,706.0,4.0,310.74934650436103,ok,1,462.0,706.0,4.0,310.74934650436103,ok
604,Normal,1.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,86.3,normal,4,285.8,1,297.0,303.0,3.0,324.063639471668,ok,1,284.0,255.0,1.0,285.8577943692712,ok,1,265.0,381.0,2.0,303.60557798762943,ok,1,240.0,331.0,1.0,288.60570719522525,ok,1,240.0,331.0,1.0,288.60570719522525,ok,1,284.0,255.0,1.0,285.8577943692712,ok,1,284.0,255.0,1.0,285.8577943692712,ok,1,284.0,255.0,1.0,285.8577943692712,ok
605,Normal,1.0,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,89.8,peak,5,285.8,1,284.0,303.0,2.0,322.6499799096822,ok,1,295.0,262.0,1.0,285.8577943692712,ok,1,284.0,284.0,2.0,322.6499799096822,ok,1,256.0,229.0,1.0,307.650109117278,ok,1,247.0,337.0,1.0,288.60570719522525,ok,1,295.0,262.0,1.0,285.8577943692712,ok,1,295.0,262.0,1.0,285.8577943692712,ok,1,295.0,262.0,1.0,285.8577943692712,ok
606,Normal,1.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,77.9,night,8,285.8,1,383.0,578.0,6.0,336.23170527569556,ok,1,360.0,458.0,3.0,325.8652099838064,ok,1,315.0,484.0,3.0,303.6633723569006,ok,1,327.0,474.0,3.0,310.5136106817745,ok,1,327.0,474.0,3.0,310.5136106817745,ok,1,323.0,423.0,2.0,307.7079034865492,ok,1,323.0,423.0,2.0,307.7079034865492,ok,1,323.0,423.0,2.0,307.7079034865492,ok
607,Normal,1.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,74.5,normal,4,285.8,1,362.0,624.0,6.0,336.23170527569556,ok,1,395.0,491.0,3.0,325.8652099838064,ok,1,297.0,523.0,3.0,303.6633723569006,ok,1,307.0,510.0,3.0,310.5136106817745,ok,1,307.0,510.0,3.0,310.5136106817745,ok,1,310.0,458.0,2.0,307.7079034865492,ok,1,310.0,458.0,2.0,307.7079034865492,ok,1,310.0,458.0,2.0,307.7079034865492,ok
608,Normal,1.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,75.4,normal,3,285.8,1,361.0,618.0,6.0,336.23170527569556,ok,1,350.0,487.0,3.0,325.8652099838064,ok,1,295.0,517.0,3.0,303.6633723569006,ok,1,306.0,505.0,3.0,310.5136106817745,ok,1,306.0,505.0,3.0,310.5136106817745,ok,1,310.0,453.0,2.0,307.7079034865492,ok,1,310.0,453.0,2.0,307.7079034865492,ok,1,310.0,453.0,2.0,307.7079034865492,ok
609,Normal,1.0,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,83.2,peak,6,285.8,1,563.0,777.0,7.0,336.4674410982821,ok,1,593.0,689.0,4.0,326.10094580639293,ok,1,501.0,730.0,5.0,320.0539107438922,ok,1,482.0,698.0,4.0,310.74934650436103,ok,1,482.0,698.0,4.0,310.74934650436103,ok,1,475.0,655.0,3.0,307.94363930913573,ok,1,482.0,698.0,4.0,310.74934650436103,ok,1,482.0,698.0,4.0,310.74934650436103,ok
610,Normal,1.0,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,72.1,normal,10,285.8,1,443.0,842.0,7.0,336.4674410982821,ok,1,410.0,728.0,4.0,326.10094580639293,ok,1,376.0,758.0,4.0,303.89910817948714,ok,1,405.0,795.0,5.0,320.0539107438922,ok,1,405.0,795.0,5.0,320.0539107438922,ok,1,354.0,709.0,4.0,290.3128969490688,ok,1,354.0,709.0,4.0,290.3128969490688,ok,1,354.0,709.0,4.0,290.3128969490688,ok
611,Normal,1.0,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,80.3,peak,4,285.8,1,326.0,436.0,4.0,333.36820371119916,ok,1,303.0,331.0,1.0,285.8577943692712,ok,1,314.0,436.0,3.0,331.95454414921335,ok,1,303.0,331.0,1.0,285.8577943692712,ok,1,254.0,438.0,1.0,288.60570719522525,ok,1,303.0,331.0,1.0,285.8577943692712,ok,1,303.0,331.0,1.0,285.8577943692712,ok,1,303.0,331.0,1.0,285.8577943692712,ok
612,Normal,1.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,78.6,normal,7,285.8,1,318.0,407.0,4.0,333.36820371119916,ok,1,297.0,305.0,1.0,285.8577943692712,ok,1,268.0,460.0,2.0,303.60557798762943,ok,1,243.0,405.0,1.0,288.60570719522525,ok,1,243.0,405.0,1.0,288.60570719522525,ok,1,297.0,305.0,1.0,285.8577943692712,ok,1,297.0,305.0,1.0,285.8577943692712,ok,1,297.0,305.0,1.0,285.8577943692712,ok
613,Normal,1.0,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,80.4,normal,1,285.8,1,434.0,794.0,7.0,336.4674410982821,ok,1,404.0,699.0,4.0,326.10094580639293,ok,1,367.0,717.0,4.0,303.89910817948714,ok,1,377.0,711.0,4.0,310.74934650436103,ok,1,377.0,711.0,4.0,310.74934650436103,ok,1,370.0,668.0,3.0,307.94363930913573,ok,1,370.0,668.0,3.0,307.94363930913573,ok,1,370.0,668.0,3.0,307.94363930913573,ok
614,Normal,1.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,77.9,normal,5,285.8,1,362.0,598.0,6.0,336.23170527569556,ok,1,349.0,475.0,3.0,325.8652099838064,ok,1,294.0,501.0,3.0,303.6633723569006,ok,1,307.0,491.0,3.0,310.5136106817745,ok,1,307.0,491.0,3.0,310.5136106817745,ok,1,311.0,439.0,2.0,307.7079034865492,ok,1,311.0,439.0,2.0,307.7079034865492,ok,1,311.0,439.0,2.0,307.7079034865492,ok
615,Normal,1.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,73.4,night,2,285.8,1,237.0,166.0,1.0,295.10456423953116,ok,1,302.0,328.0,1.0,285.8577943692712,ok,1,244.0,228.0,1.0,300.7998707924042,ok,1,238.0,441.0,1.0,288.60570719522525,ok,1,238.0,441.0,1.0,288.60570719522525,ok,1,302.0,328.0,1.0,285.8577943692712,ok,1,302.0,328.0,1.0,285.8577943692712,ok,1,302.0,328.0,1.0,285.8577943692712,ok
616,Normal,1.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,81.9,peak,10,285.8,1,694.0,545.0,6.0,336.23170527569556,ok,1,611.0,439.0,3.0,325.8652099838064,ok,1,546.0,494.0,4.0,312.96793659643174,ok,1,454.0,404.0,2.0,288.66350156449647,ok,1,454.0,404.0,2.0,288.66350156449647,ok,1,454.0,404.0,2.0,288.66350156449647,ok,1,454.0,404.0,2.0,288.66350156449647,ok,1,454.0,404.0,2.0,288.66350156449647,ok
617,Normal,1.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,87.8,night,10,285.8,1,285.0,287.0,2.0,322.6499799096822,ok,1,282.0,244.0,1.0,285.8577943692712,ok,1,265.0,365.0,2.0,303.60557798762943,ok,1,239.0,316.0,1.0,288.60570719522525,ok,1,239.0,316.0,1.0,288.60570719522525,ok,1,282.0,244.0,1.0,285.8577943692712,ok,1,282.0,244.0,1.0,285.8577943692712,ok,1,282.0,244.0,1.0,285.8577943692712,ok
618,Normal,1.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,77.2,night,2,285.8,1,360.0,604.0,6.0,336.23170527569556,ok,1,348.0,478.0,3.0,325.8652099838064,ok,1,295.0,505.0,3.0,303.6633723569006,ok,1,305.0,494.0,3.0,310.5136106817745,ok,1,305.0,494.0,3.0,310.5136106817745,ok,1,309.0,442.0,2.0,307.7079034865492,ok,1,309.0,442.0,2.0,307.7079034865492,ok,1,309.0,442.0,2.0,307.7079034865492,ok
619,Normal,1.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,87.8,peak,10,285.8,1,356.0,288.0,2.0,322.6499799096822,ok,1,367.0,245.0,1.0,285.8577943692712,ok,1,258.0,220.0,1.0,307.650109117278,ok,1,258.0,220.0,1.0,307.650109117278,ok,1,258.0,220.0,1.0,307.650109117278,ok,1,367.0,245.0,1.0,285.8577943692712,ok,1,367.0,245.0,1.0,285.8577943692712,ok,1,367.0,245.0,1.0,285.8577943692712,ok
